time,x,y,z
1782049259.73,-39780.195,-36905.312,-1.29
1782049259.83,-39780.23,-36905.281,-1.288
1782049259.93,-39780.262,-36905.25,-1.287
1782049260.04,-39780.293,-36905.219,-1.285
1782049260.14,-39780.305,-36905.199,-1.282
1782049260.14,-39780.305,-36905.199,-1.282
1782049260.24,-39780.305,-36905.184,-1.28
1782049260.34,-39780.305,-36905.16,-1.278
1782049260.45,-39780.312,-36905.137,-1.276
1782049260.55,-39780.312,-36905.109,-1.277
1782049260.65,-39780.312,-36905.094,-1.278
1782049260.76,-39780.312,-36905.066,-1.279
1782049260.86,-39780.312,-36905.035,-1.28
1782049260.96,-39780.312,-36905.02,-1.283
1782049261.06,-39780.312,-36905.016,-1.288
1782049261.17,-39780.312,-36905.004,-1.293
1782049261.27,-39780.312,-36905.004,-1.296
1782049261.37,-39780.312,-36904.996,-1.299
1782049261.47,-39780.305,-36904.992,-1.302
1782049261.57,-39780.273,-36904.977,-1.303
1782049261.68,-39780.242,-36904.977,-1.304
1782049261.78,-39780.211,-36904.969,-1.305
1782049261.88,-39780.18,-36904.965,-1.305
1782049261.98,-39780.148,-36904.965,-1.304
1782049262.09,-39780.117,-36904.965,-1.301
1782049262.19,-39780.086,-36904.961,-1.296
1782049262.29,-39780.086,-36904.961,-1.296
1782049262.39,-39780.07,-36904.961,-1.297
1782049262.5,-39780.062,-36904.961,-1.299
1782049262.6,-39780.059,-36904.961,-1.303
1782049262.7,-39780.059,-36904.957,-1.309
1782049262.8,-39780.059,-36904.957,-1.315
1782049262.91,-39780.059,-36904.953,-1.318
1782049263.01,-39780.059,-36904.953,-1.319
1782049263.11,-39780.059,-36904.953,-1.316
1782049263.22,-39780.059,-36904.953,-1.312
1782049263.32,-39780.059,-36904.945,-1.31
1782049263.42,-39780.059,-36904.945,-1.311
1782049263.52,-39780.059,-36904.945,-1.311
1782049263.63,-39780.055,-36904.945,-1.31
1782049263.73,-39780.043,-36904.945,-1.308
1782049263.83,-39780.043,-36904.934,-1.305
1782049263.93,-39780.027,-36904.914,-1.302
1782049264.03,-39780.027,-36904.914,-1.302
1782049264.14,-39780.027,-36904.902,-1.301
1782049264.24,-39780.027,-36904.902,-1.299
1782049264.34,-39780.027,-36904.902,-1.301
1782049264.44,-39780.027,-36904.902,-1.301
1782049264.54,-39780.027,-36904.902,-1.301
1782049264.65,-39780.035,-36904.902,-1.299
1782049264.75,-39780.035,-36904.902,-1.297
1782049264.85,-39780.039,-36904.902,-1.295
1782049264.95,-39780.039,-36904.902,-1.294
1782049265.06,-39780.039,-36904.902,-1.293
1782049265.16,-39780.039,-36904.898,-1.292
1782049265.26,-39780.043,-36904.891,-1.291
1782049265.37,-39780.043,-36904.879,-1.289
1782049265.47,-39780.047,-36904.879,-1.286
1782049265.57,-39780.051,-36904.879,-1.283
1782049265.67,-39780.059,-36904.879,-1.282
1782049265.78,-39780.086,-36904.879,-1.281
1782049265.88,-39780.102,-36904.879,-1.281
1782049265.98,-39780.125,-36904.879,-1.28
1782049266.08,-39780.129,-36904.879,-1.282
1782049266.19,-39780.137,-36904.879,-1.286
1782049266.29,-39780.141,-36904.879,-1.29
1782049266.39,-39780.141,-36904.879,-1.293
1782049266.49,-39780.152,-36904.879,-1.294
1782049266.59,-39780.152,-36904.879,-1.292
1782049266.7,-39780.152,-36904.879,-1.288
1782049266.8,-39780.152,-36904.867,-1.284
1782049266.9,-39780.184,-36904.836,-1.282
1782049267.0,-39780.215,-36904.805,-1.279
1782049267.1,-39780.246,-36904.773,-1.276
1782049267.21,-39780.273,-36904.742,-1.271
1782049267.31,-39780.277,-36904.711,-1.268
1782049267.41,-39780.293,-36904.68,-1.268
1782049267.51,-39780.293,-36904.648,-1.27
1782049267.62,-39780.297,-36904.617,-1.273
1782049267.72,-39780.297,-36904.59,-1.277
1782049267.82,-39780.297,-36904.578,-1.28
1782049267.92,-39780.297,-36904.559,-1.281
1782049268.03,-39780.297,-36904.559,-1.281
1782049268.13,-39780.297,-36904.559,-1.28
1782049268.23,-39780.297,-36904.559,-1.28
1782049268.33,-39780.297,-36904.559,-1.28
1782049268.44,-39780.297,-36904.539,-1.28
1782049268.54,-39780.297,-36904.508,-1.283
1782049268.64,-39780.297,-36904.477,-1.285
1782049268.74,-39780.297,-36904.445,-1.287
1782049268.85,-39780.297,-36904.414,-1.288
1782049268.95,-39780.297,-36904.383,-1.289
1782049269.05,-39780.297,-36904.359,-1.29
1782049269.16,-39780.297,-36904.344,-1.29
1782049269.26,-39780.297,-36904.324,-1.286
1782049269.36,-39780.297,-36904.293,-1.28
1782049269.46,-39780.297,-36904.27,-1.274
1782049269.56,-39780.297,-36904.238,-1.269
1782049269.67,-39780.297,-36904.207,-1.267
1782049269.77,-39780.328,-36904.18,-1.266
1782049269.87,-39780.359,-36904.18,-1.269
1782049269.97,-39780.387,-36904.18,-1.272
1782049270.07,-39780.418,-36904.18,-1.275
1782049270.18,-39780.449,-36904.18,-1.278
1782049270.28,-39780.473,-36904.18,-1.281
1782049270.38,-39780.504,-36904.172,-1.286
1782049270.48,-39780.504,-36904.168,-1.293
1782049270.58,-39780.504,-36904.168,-1.301
1782049270.69,-39780.52,-36904.168,-1.313
1782049270.79,-39780.52,-36904.148,-1.316
1782049270.89,-39780.52,-36904.117,-1.317
1782049271.0,-39780.52,-36904.086,-1.316
1782049271.1,-39780.52,-36904.055,-1.314
1782049271.2,-39780.52,-36904.023,-1.309
1782049271.3,-39780.52,-36903.992,-1.306
1782049271.41,-39780.535,-36903.961,-1.303
1782049271.51,-39780.539,-36903.93,-1.3
1782049271.61,-39780.539,-36903.898,-1.299
1782049271.72,-39780.539,-36903.867,-1.298
1782049271.82,-39780.539,-36903.836,-1.297
1782049271.92,-39780.539,-36903.805,-1.295
1782049272.02,-39780.539,-36903.773,-1.295
1782049272.13,-39780.516,-36903.742,-1.294
1782049272.23,-39780.484,-36903.711,-1.293
1782049272.33,-39780.453,-36903.68,-1.29
1782049272.43,-39780.422,-36903.648,-1.286
1782049272.53,-39780.387,-36903.613,-1.282
1782049272.64,-39780.359,-36903.586,-1.28
1782049272.74,-39780.328,-36903.574,-1.278
1782049272.84,-39780.297,-36903.574,-1.276
1782049272.94,-39780.266,-36903.574,-1.274
1782049273.04,-39780.266,-36903.574,-1.272
1782049273.15,-39780.254,-36903.574,-1.271
1782049273.25,-39780.254,-36903.574,-1.269
1782049273.35,-39780.254,-36903.574,-1.268
1782049273.46,-39780.254,-36903.574,-1.267
1782049273.56,-39780.254,-36903.547,-1.265
1782049273.66,-39780.254,-36903.527,-1.262
1782049273.76,-39780.254,-36903.5,-1.261
1782049273.86,-39780.254,-36903.477,-1.262
1782049273.97,-39780.254,-36903.445,-1.263
1782049274.07,-39780.254,-36903.414,-1.263
1782049274.17,-39780.254,-36903.379,-1.26
1782049274.27,-39780.254,-36903.352,-1.257
1782049274.38,-39780.254,-36903.316,-1.255
1782049274.48,-39780.242,-36903.289,-1.255
1782049274.58,-39780.242,-36903.254,-1.258
1782049274.68,-39780.242,-36903.25,-1.262
1782049274.78,-39780.242,-36903.25,-1.266
1782049274.89,-39780.242,-36903.25,-1.269
1782049274.99,-39780.246,-36903.25,-1.272
1782049275.09,-39780.262,-36903.25,-1.274
1782049275.2,-39780.32,-36903.25,-1.279
1782049275.3,-39780.32,-36903.25,-1.279
1782049275.4,-39780.375,-36903.238,-1.28
1782049275.5,-39780.375,-36903.211,-1.279
1782049275.5,-39780.375,-36903.211,-1.279
1782049275.6,-39780.379,-36903.18,-1.277
1782049275.71,-39780.379,-36903.156,-1.277
1782049275.81,-39780.379,-36903.125,-1.277
1782049275.91,-39780.379,-36903.098,-1.278
1782049276.01,-39780.379,-36903.066,-1.278
1782049276.12,-39780.379,-36903.055,-1.277
1782049276.22,-39780.387,-36903.051,-1.275
1782049276.32,-39780.387,-36903.051,-1.274
1782049276.42,-39780.395,-36903.051,-1.278
1782049276.52,-39780.398,-36903.051,-1.28
1782049276.63,-39780.398,-36903.051,-1.278
1782049276.73,-39780.398,-36903.051,-1.274
1782049276.83,-39780.398,-36903.051,-1.269
1782049276.94,-39780.398,-36903.051,-1.266
1782049277.04,-39780.398,-36903.051,-1.267
1782049277.14,-39780.398,-36903.051,-1.268
1782049277.24,-39780.406,-36903.051,-1.266
1782049277.35,-39780.418,-36903.051,-1.262
1782049277.45,-39780.418,-36903.051,-1.259
1782049277.55,-39780.418,-36903.051,-1.26
1782049277.65,-39780.418,-36903.051,-1.262
1782049277.76,-39780.418,-36903.051,-1.262
1782049277.86,-39780.418,-36903.051,-1.262
1782049277.96,-39780.418,-36903.051,-1.264
1782049278.06,-39780.418,-36903.051,-1.27
1782049278.16,-39780.426,-36903.051,-1.277
1782049278.27,-39780.426,-36903.051,-1.283
1782049278.37,-39780.426,-36903.051,-1.285
1782049278.47,-39780.426,-36903.051,-1.285
1782049278.57,-39780.426,-36903.051,-1.285
1782049278.68,-39780.43,-36903.051,-1.287
1782049278.78,-39780.438,-36903.051,-1.289
1782049278.88,-39780.441,-36903.051,-1.293
1782049278.98,-39780.453,-36903.051,-1.295
1782049279.09,-39780.473,-36903.051,-1.296
1782049279.19,-39780.473,-36903.051,-1.295
1782049279.29,-39780.473,-36903.051,-1.294
1782049279.39,-39780.473,-36903.051,-1.289
1782049279.49,-39780.473,-36903.051,-1.286
1782049279.6,-39780.473,-36903.051,-1.283
1782049279.7,-39780.473,-36903.051,-1.28
1782049279.8,-39780.473,-36903.039,-1.277
1782049279.91,-39780.477,-36903.035,-1.278
1782049280.01,-39780.48,-36903.016,-1.278
1782049280.11,-39780.48,-36903.016,-1.28
1782049280.21,-39780.48,-36903.012,-1.282
1782049280.32,-39780.48,-36903.012,-1.283
1782049280.42,-39780.48,-36903.012,-1.284
1782049280.52,-39780.48,-36903.012,-1.284
1782049280.62,-39780.48,-36903.012,-1.285
1782049280.73,-39780.48,-36903.012,-1.287
1782049280.83,-39780.48,-36903.012,-1.289
1782049280.93,-39780.48,-36903.012,-1.29
1782049281.03,-39780.48,-36903.012,-1.293
1782049281.14,-39780.48,-36903.012,-1.295
1782049281.24,-39780.484,-36903.012,-1.295
1782049281.34,-39780.496,-36903.012,-1.295
1782049281.44,-39780.496,-36903.012,-1.294
1782049281.54,-39780.496,-36903.012,-1.291
1782049281.65,-39780.496,-36903.012,-1.288
1782049281.75,-39780.496,-36902.988,-1.288
1782049281.85,-39780.527,-36902.961,-1.29
1782049281.95,-39780.559,-36902.949,-1.293
1782049282.05,-39780.59,-36902.918,-1.294
1782049282.16,-39780.621,-36902.887,-1.297
1782049282.26,-39780.652,-36902.855,-1.3
1782049282.36,-39780.664,-36902.824,-1.304
1782049282.46,-39780.684,-36902.793,-1.31
1782049282.56,-39780.684,-36902.762,-1.315
1782049282.67,-39780.684,-36902.73,-1.317
1782049282.77,-39780.684,-36902.699,-1.318
1782049282.87,-39780.684,-36902.668,-1.317
1782049282.97,-39780.684,-36902.637,-1.316
1782049283.08,-39780.684,-36902.605,-1.315
1782049283.18,-39780.684,-36902.574,-1.313
1782049283.28,-39780.684,-36902.543,-1.309
1782049283.38,-39780.684,-36902.508,-1.304
1782049283.49,-39780.684,-36902.48,-1.299
1782049283.59,-39780.664,-36902.449,-1.293
1782049283.69,-39780.633,-36902.418,-1.289
1782049283.79,-39780.578,-36902.391,-1.28
1782049283.9,-39780.547,-36902.391,-1.278
1782049284.0,-39780.516,-36902.391,-1.276
1782049284.1,-39780.484,-36902.391,-1.275
1782049284.21,-39780.465,-36902.391,-1.276
1782049284.31,-39780.449,-36902.391,-1.277
1782049284.41,-39780.422,-36902.391,-1.278
1782049284.51,-39780.422,-36902.391,-1.278
1782049284.62,-39780.41,-36902.379,-1.279
1782049284.72,-39780.41,-36902.379,-1.278
1782049284.82,-39780.406,-36902.363,-1.279
1782049284.92,-39780.398,-36902.352,-1.282
1782049285.03,-39780.398,-36902.32,-1.284
1782049285.13,-39780.395,-36902.297,-1.285
1782049285.23,-39780.391,-36902.27,-1.284
1782049285.33,-39780.375,-36902.234,-1.284
1782049285.44,-39780.375,-36902.207,-1.283
1782049285.54,-39780.375,-36902.172,-1.283
1782049285.64,-39780.375,-36902.141,-1.282
1782049285.74,-39780.375,-36902.109,-1.282
1782049285.85,-39780.375,-36902.078,-1.281
1782049285.95,-39780.375,-36902.051,-1.28
1782049286.05,-39780.402,-36902.035,-1.28
1782049286.15,-39780.434,-36902.035,-1.279
1782049286.25,-39780.465,-36902.035,-1.278
1782049286.36,-39780.496,-36902.035,-1.279
1782049286.46,-39780.527,-36902.035,-1.281
1782049286.56,-39780.559,-36902.035,-1.283
1782049286.66,-39780.59,-36902.035,-1.282
1782049286.77,-39780.621,-36902.035,-1.28
1782049286.87,-39780.652,-36902.02,-1.28
1782049286.97,-39780.684,-36901.988,-1.279
1782049287.07,-39780.715,-36901.957,-1.278
1782049287.18,-39780.746,-36901.926,-1.276
1782049287.28,-39780.777,-36901.91,-1.275
1782049287.38,-39780.809,-36901.879,-1.276
1782049287.48,-39780.832,-36901.852,-1.279
1782049287.58,-39780.852,-36901.82,-1.281
1782049287.69,-39780.871,-36901.789,-1.283
1782049287.79,-39780.875,-36901.758,-1.285
1782049287.89,-39780.875,-36901.727,-1.286
1782049287.99,-39780.875,-36901.664,-1.283
1782049288.09,-39780.875,-36901.652,-1.28
1782049288.2,-39780.875,-36901.645,-1.277
1782049288.3,-39780.875,-36901.645,-1.277
1782049288.4,-39780.891,-36901.645,-1.277
1782049288.5,-39780.902,-36901.645,-1.278
1782049288.61,-39780.902,-36901.645,-1.279
1782049288.71,-39780.902,-36901.645,-1.28
1782049288.81,-39780.902,-36901.645,-1.282
1782049288.91,-39780.902,-36901.645,-1.283
1782049289.02,-39780.906,-36901.645,-1.282
1782049289.12,-39780.906,-36901.621,-1.283
1782049289.22,-39780.91,-36901.594,-1.287
1782049289.32,-39780.91,-36901.566,-1.292
1782049289.43,-39780.91,-36901.539,-1.296
1782049289.53,-39780.91,-36901.508,-1.297
1782049289.63,-39780.91,-36901.477,-1.298
1782049289.73,-39780.91,-36901.449,-1.299
1782049289.84,-39780.898,-36901.418,-1.299
1782049289.94,-39780.867,-36901.391,-1.298
1782049290.04,-39780.84,-36901.363,-1.299
1782049290.14,-39780.832,-36901.344,-1.3
1782049290.25,-39780.816,-36901.312,-1.302
1782049290.35,-39780.816,-36901.277,-1.304
1782049290.45,-39780.816,-36901.25,-1.306
1782049290.45,-39780.816,-36901.25,-1.306
1782049290.55,-39780.816,-36901.219,-1.308
1782049290.66,-39780.816,-36901.188,-1.308
1782049290.76,-39780.816,-36901.152,-1.307
1782049290.86,-39780.816,-36901.125,-1.306
1782049290.96,-39780.816,-36901.105,-1.305
1782049291.06,-39780.816,-36901.102,-1.305
1782049291.17,-39780.816,-36901.102,-1.304
1782049291.27,-39780.816,-36901.102,-1.304
1782049291.37,-39780.82,-36901.102,-1.301
1782049291.47,-39780.82,-36901.102,-1.299
1782049291.57,-39780.82,-36901.102,-1.296
1782049291.68,-39780.832,-36901.102,-1.295
1782049291.78,-39780.836,-36901.098,-1.295
1782049291.88,-39780.836,-36901.086,-1.294
1782049291.98,-39780.836,-36901.078,-1.294
1782049292.08,-39780.836,-36901.051,-1.293
1782049292.19,-39780.836,-36901.047,-1.292
1782049292.29,-39780.836,-36901.047,-1.293
1782049292.39,-39780.848,-36901.047,-1.297
1782049292.5,-39780.859,-36901.047,-1.297
1782049292.6,-39780.867,-36901.047,-1.298
1782049292.7,-39780.875,-36901.047,-1.298
1782049292.8,-39780.883,-36901.047,-1.299
1782049292.91,-39780.898,-36901.047,-1.301
1782049293.01,-39780.902,-36901.047,-1.301
1782049293.11,-39780.906,-36901.047,-1.299
1782049293.21,-39780.914,-36901.047,-1.295
1782049293.32,-39780.926,-36901.047,-1.29
1782049293.42,-39780.926,-36901.047,-1.286
1782049293.52,-39780.926,-36901.047,-1.281
1782049293.63,-39780.926,-36901.047,-1.276
1782049293.73,-39780.926,-36901.047,-1.272
1782049293.83,-39780.895,-36901.059,-1.272
1782049293.93,-39780.863,-36901.059,-1.274
1782049294.03,-39780.832,-36901.059,-1.277
1782049294.14,-39780.805,-36901.062,-1.279
1782049294.24,-39780.77,-36901.074,-1.279
1782049294.34,-39780.738,-36901.074,-1.276
1782049294.44,-39780.719,-36901.082,-1.273
1782049294.54,-39780.719,-36901.086,-1.271
1782049294.65,-39780.719,-36901.09,-1.268
1782049294.75,-39780.711,-36901.09,-1.268
1782049294.85,-39780.711,-36901.09,-1.27
1782049294.95,-39780.711,-36901.09,-1.275
1782049295.05,-39780.711,-36901.094,-1.28
1782049295.16,-39780.711,-36901.102,-1.286
1782049295.26,-39780.711,-36901.109,-1.293
1782049295.36,-39780.711,-36901.125,-1.3
1782049295.46,-39780.711,-36901.125,-1.304
1782049295.57,-39780.711,-36901.125,-1.306
1782049295.67,-39780.711,-36901.125,-1.307
1782049295.77,-39780.711,-36901.125,-1.307
1782049295.87,-39780.711,-36901.125,-1.303
1782049295.97,-39780.711,-36901.125,-1.297
1782049296.08,-39780.711,-36901.125,-1.292
1782049296.18,-39780.711,-36901.125,-1.289
1782049296.28,-39780.711,-36901.125,-1.289
1782049296.38,-39780.711,-36901.125,-1.291
1782049296.49,-39780.723,-36901.125,-1.294
1782049296.59,-39780.734,-36901.125,-1.295
1782049296.69,-39780.734,-36901.125,-1.292
1782049296.79,-39780.738,-36901.125,-1.278
1782049296.9,-39780.766,-36901.125,-1.275
1782049297.0,-39780.797,-36901.125,-1.277
1782049297.1,-39780.828,-36901.125,-1.281
1782049297.2,-39780.859,-36901.125,-1.286
1782049297.3,-39780.891,-36901.125,-1.289
1782049297.41,-39780.922,-36901.125,-1.289
1782049297.51,-39780.953,-36901.125,-1.286
1782049297.61,-39780.98,-36901.125,-1.283
1782049297.71,-39780.996,-36901.125,-1.283
1782049297.82,-39781.027,-36901.121,-1.285
1782049297.92,-39781.059,-36901.121,-1.289
1782049298.02,-39781.09,-36901.117,-1.292
1782049298.12,-39781.121,-36901.117,-1.295
1782049298.23,-39781.152,-36901.117,-1.296
1782049298.33,-39781.184,-36901.117,-1.296
1782049298.43,-39781.219,-36901.113,-1.296
1782049298.53,-39781.25,-36901.113,-1.299
1782049298.64,-39781.281,-36901.113,-1.304
1782049298.74,-39781.344,-36901.113,-1.309
1782049298.84,-39781.379,-36901.113,-1.311
1782049298.94,-39781.41,-36901.113,-1.314
1782049299.04,-39781.441,-36901.113,-1.321
1782049299.15,-39781.461,-36901.113,-1.325
1782049299.25,-39781.469,-36901.113,-1.321
1782049299.35,-39781.473,-36901.113,-1.311
1782049299.45,-39781.5,-36901.113,-1.3
1782049299.55,-39781.512,-36901.113,-1.288
1782049299.66,-39781.512,-36901.113,-1.276
1782049299.76,-39781.512,-36901.113,-1.268
1782049299.86,-39781.512,-36901.113,-1.266
1782049299.96,-39781.512,-36901.121,-1.269
1782049300.06,-39781.512,-36901.121,-1.268
1782049300.17,-39781.512,-36901.121,-1.267
1782049300.27,-39781.512,-36901.121,-1.266
1782049300.37,-39781.512,-36901.121,-1.269
1782049300.47,-39781.512,-36901.125,-1.272
1782049300.58,-39781.512,-36901.125,-1.273
1782049300.68,-39781.512,-36901.125,-1.273
1782049300.78,-39781.516,-36901.125,-1.274
1782049300.88,-39781.539,-36901.125,-1.273
1782049300.99,-39781.562,-36901.148,-1.273
1782049301.09,-39781.594,-36901.18,-1.273
1782049301.19,-39781.625,-36901.211,-1.274
1782049301.29,-39781.668,-36901.242,-1.275
1782049301.4,-39781.773,-36901.297,-1.274
1782049301.5,-39781.828,-36901.312,-1.274
1782049301.6,-39781.871,-36901.344,-1.272
1782049301.7,-39781.91,-36901.363,-1.27
1782049301.81,-39781.941,-36901.395,-1.269
1782049301.91,-39781.988,-36901.414,-1.272
1782049302.01,-39782.02,-36901.441,-1.279
1782049302.11,-39782.066,-36901.457,-1.285
1782049302.21,-39782.098,-36901.473,-1.29
1782049302.32,-39782.129,-36901.473,-1.293
1782049302.42,-39782.16,-36901.473,-1.299
1782049302.52,-39782.207,-36901.473,-1.305
1782049302.62,-39782.238,-36901.473,-1.311
1782049302.73,-39782.27,-36901.473,-1.319
1782049302.83,-39782.309,-36901.488,-1.327
1782049302.93,-39782.344,-36901.496,-1.334
1782049303.03,-39782.379,-36901.52,-1.339
1782049303.14,-39782.41,-36901.52,-1.34
1782049303.24,-39782.441,-36901.52,-1.341
1782049303.34,-39782.461,-36901.512,-1.34
1782049303.44,-39782.465,-36901.48,-1.337
1782049303.54,-39782.465,-36901.449,-1.331
1782049303.65,-39782.465,-36901.418,-1.323
1782049303.75,-39782.465,-36901.395,-1.313
1782049303.85,-39782.465,-36901.363,-1.301
1782049303.95,-39782.465,-36901.332,-1.287
1782049304.05,-39782.465,-36901.309,-1.274
1782049304.16,-39782.465,-36901.301,-1.263
