time,x,y,z
1782047375.88,29.629,-93.508,-1.069
1782047375.99,29.634,-93.479,-1.069
1782047376.09,29.647,-93.449,-1.069
1782047376.19,29.658,-93.423,-1.068
1782047376.19,29.658,-93.423,-1.068
1782047376.3,29.669,-93.398,-1.063
1782047376.4,29.682,-93.368,-1.056
1782047376.5,29.69,-93.338,-1.05
1782047376.6,29.69,-93.315,-1.047
1782047376.71,29.689,-93.293,-1.049
1782047376.81,29.684,-93.281,-1.051
1782047376.91,29.69,-93.272,-1.049
1782047377.01,29.694,-93.272,-1.047
1782047377.12,29.7,-93.278,-1.045
1782047377.22,29.709,-93.284,-1.043
1782047377.32,29.721,-93.29,-1.043
1782047377.42,29.733,-93.303,-1.044
1782047377.52,29.748,-93.323,-1.045
1782047377.63,29.77,-93.34,-1.044
1782047377.73,29.797,-93.352,-1.042
1782047377.83,29.831,-93.359,-1.039
1782047377.93,29.866,-93.363,-1.034
1782047378.03,29.904,-93.365,-1.026
1782047378.14,29.946,-93.367,-1.016
1782047378.24,29.983,-93.372,-1.007
1782047378.34,30.015,-93.369,-1.004
1782047378.45,30.036,-93.364,-1.01
1782047378.55,30.072,-93.36,-1.026
1782047378.65,30.08,-93.355,-1.029
1782047378.76,30.085,-93.351,-1.033
1782047378.86,30.082,-93.352,-1.041
1782047378.96,30.071,-93.354,-1.048
1782047379.06,30.057,-93.364,-1.053
1782047379.17,30.038,-93.381,-1.055
1782047379.27,30.014,-93.393,-1.053
1782047379.37,29.993,-93.404,-1.054
1782047379.47,29.972,-93.415,-1.057
1782047379.58,29.947,-93.427,-1.061
1782047379.68,29.932,-93.44,-1.069
1782047379.78,29.911,-93.458,-1.081
1782047379.88,29.898,-93.476,-1.091
1782047379.99,29.894,-93.495,-1.1
1782047380.09,29.899,-93.51,-1.108
1782047380.19,29.907,-93.522,-1.116
1782047380.29,29.911,-93.531,-1.121
1782047380.4,29.919,-93.539,-1.125
1782047380.5,29.924,-93.538,-1.126
1782047380.6,29.927,-93.532,-1.124
1782047380.7,29.925,-93.529,-1.119
1782047380.81,29.923,-93.527,-1.114
1782047380.91,29.914,-93.524,-1.107
1782047381.01,29.896,-93.516,-1.103
1782047381.11,29.881,-93.509,-1.103
1782047381.22,29.861,-93.502,-1.103
1782047381.32,29.845,-93.499,-1.101
1782047381.42,29.824,-93.482,-1.097
1782047381.52,29.806,-93.462,-1.094
1782047381.62,29.799,-93.443,-1.092
1782047381.73,29.803,-93.42,-1.088
1782047381.83,29.811,-93.398,-1.08
1782047381.93,29.826,-93.38,-1.068
1782047382.03,29.852,-93.366,-1.054
1782047382.14,29.879,-93.361,-1.041
1782047382.24,29.905,-93.364,-1.031
1782047382.34,29.925,-93.366,-1.022
1782047382.44,29.939,-93.367,-1.015
1782047382.54,29.944,-93.362,-1.013
1782047382.65,29.939,-93.348,-1.022
1782047382.75,29.929,-93.336,-1.029
1782047382.85,29.918,-93.321,-1.039
1782047382.95,29.911,-93.308,-1.047
1782047383.05,29.907,-93.297,-1.051
1782047383.16,29.903,-93.287,-1.055
1782047383.26,29.905,-93.271,-1.056
1782047383.36,29.904,-93.251,-1.057
1782047383.46,29.903,-93.231,-1.057
1782047383.56,29.898,-93.21,-1.053
1782047383.67,29.889,-93.186,-1.048
1782047383.77,29.88,-93.166,-1.046
1782047383.87,29.872,-93.146,-1.046
1782047383.97,29.864,-93.13,-1.045
1782047384.08,29.856,-93.112,-1.043
1782047384.18,29.85,-93.093,-1.04
1782047384.28,29.848,-93.075,-1.039
1782047384.39,29.855,-93.055,-1.038
1782047384.49,29.871,-93.038,-1.037
1782047384.59,29.892,-93.024,-1.035
1782047384.69,29.914,-93.01,-1.034
1782047384.79,29.932,-92.995,-1.036
1782047384.9,29.959,-92.978,-1.039
1782047385.0,29.986,-92.966,-1.044
1782047385.1,30.014,-92.949,-1.046
1782047385.21,30.044,-92.931,-1.047
1782047385.31,30.083,-92.915,-1.052
1782047385.41,30.12,-92.897,-1.058
1782047385.51,30.162,-92.866,-1.063
1782047385.62,30.201,-92.836,-1.067
1782047385.72,30.231,-92.8,-1.071
1782047385.82,30.248,-92.762,-1.073
1782047385.92,30.267,-92.728,-1.073
1782047386.02,30.281,-92.698,-1.076
1782047386.13,30.289,-92.667,-1.084
1782047386.23,30.292,-92.635,-1.089
1782047386.33,30.291,-92.601,-1.09
1782047386.43,30.288,-92.567,-1.087
1782047386.53,30.285,-92.533,-1.085
1782047386.64,30.275,-92.494,-1.084
1782047386.74,30.264,-92.458,-1.084
1782047386.84,30.253,-92.424,-1.088
1782047386.94,30.25,-92.384,-1.092
1782047387.04,30.253,-92.35,-1.096
1782047387.15,30.274,-92.304,-1.106
1782047387.25,30.286,-92.284,-1.107
1782047387.35,30.296,-92.263,-1.106
1782047387.45,30.307,-92.247,-1.106
1782047387.56,30.317,-92.233,-1.109
1782047387.66,30.327,-92.215,-1.108
1782047387.76,30.33,-92.193,-1.104
1782047387.86,30.334,-92.172,-1.098
1782047387.97,30.335,-92.141,-1.086
1782047388.07,30.33,-92.113,-1.075
1782047388.17,30.319,-92.092,-1.063
1782047388.27,30.312,-92.072,-1.054
1782047388.38,30.303,-92.055,-1.049
1782047388.48,30.294,-92.041,-1.043
1782047388.58,30.286,-92.027,-1.034
1782047388.68,30.282,-92.018,-1.024
1782047388.79,30.278,-92.009,-1.016
1782047388.89,30.276,-92.003,-1.013
1782047388.99,30.272,-92.002,-1.013
1782047389.09,30.265,-91.997,-1.017
1782047389.2,30.258,-91.993,-1.021
1782047389.3,30.257,-91.99,-1.025
1782047389.4,30.253,-91.987,-1.028
1782047389.5,30.25,-91.982,-1.031
1782047389.61,30.247,-91.978,-1.033
1782047389.71,30.248,-91.97,-1.033
1782047389.81,30.251,-91.962,-1.034
1782047389.91,30.257,-91.953,-1.035
1782047390.01,30.264,-91.942,-1.041
1782047390.12,30.268,-91.928,-1.056
1782047390.22,30.273,-91.915,-1.073
1782047390.32,30.281,-91.897,-1.087
1782047390.42,30.295,-91.872,-1.095
1782047390.53,30.312,-91.85,-1.098
1782047390.63,30.332,-91.826,-1.099
1782047390.73,30.35,-91.798,-1.095
1782047390.84,30.37,-91.771,-1.091
1782047390.94,30.393,-91.747,-1.088
1782047391.04,30.417,-91.725,-1.084
1782047391.14,30.444,-91.703,-1.081
1782047391.14,30.444,-91.703,-1.081
1782047391.25,30.47,-91.685,-1.084
1782047391.35,30.529,-91.655,-1.087
1782047391.45,30.551,-91.628,-1.081
1782047391.55,30.573,-91.6,-1.077
1782047391.66,30.589,-91.577,-1.075
1782047391.76,30.6,-91.56,-1.071
1782047391.86,30.603,-91.548,-1.066
1782047391.96,30.606,-91.545,-1.062
1782047392.06,30.603,-91.542,-1.057
1782047392.17,30.601,-91.541,-1.052
1782047392.27,30.604,-91.547,-1.051
1782047392.37,30.604,-91.55,-1.049
1782047392.47,30.606,-91.555,-1.047
1782047392.58,30.608,-91.555,-1.044
1782047392.68,30.603,-91.556,-1.043
